timestamp,junction_id,location_name,vehicle_count,congestion_pct,traffic_level,weather_condition,day_of_week,is_weekend,hour_of_day
2024-01-16 19:00:00,J-105,Elm Rd & North Ring,28,30,LOW,Fog,Tuesday,0,19
2024-01-16 19:00:00,J-106,Lake View & Sector 3,24,39,LOW,Fog,Tuesday,0,19
2024-01-16 19:00:00,J-107,Industrial Bypass,15,32,LOW,Fog,Tuesday,0,19
2024-01-16 19:00:00,J-108,Station Rd & MG Ave,61,26,LOW,Fog,Tuesday,0,19
2024-01-16 19:15:00,J-101,Main St & 5th Ave,120,48,MODERATE,Cloudy,Tuesday,0,19
2024-01-16 19:15:00,J-102,Broadway & 8th,83,38,LOW,Cloudy,Tuesday,0,19
2024-01-16 19:15:00,J-103,Park Ave & Central,55,35,LOW,Cloudy,Tuesday,0,19
2024-01-16 19:15:00,J-104,Oak St & 2nd Ave,68,49,MODERATE,Cloudy,Tuesday,0,19
2024-01-16 19:15:00,J-105,Elm Rd & North Ring,33,35,LOW,Cloudy,Tuesday,0,19
2024-01-16 19:15:00,J-106,Lake View & Sector 3,27,43,MODERATE,Cloudy,Tuesday,0,19
2024-01-16 19:15:00,J-107,Industrial Bypass,21,45,MODERATE,Cloudy,Tuesday,0,19
2024-01-16 19:15:00,J-108,Station Rd & MG Ave,107,46,MODERATE,Cloudy,Tuesday,0,19
2024-01-16 19:30:00,J-101,Main St & 5th Ave,87,35,LOW,Clear,Tuesday,0,19
2024-01-16 19:30:00,J-102,Broadway & 8th,66,30,LOW,Clear,Tuesday,0,19
2024-01-16 19:30:00,J-103,Park Ave & Central,50,32,LOW,Clear,Tuesday,0,19
2024-01-16 19:30:00,J-104,Oak St & 2nd Ave,58,41,MODERATE,Clear,Tuesday,0,19
2024-01-16 19:30:00,J-105,Elm Rd & North Ring,37,40,MODERATE,Clear,Tuesday,0,19
2024-01-16 19:30:00,J-106,Lake View & Sector 3,20,32,LOW,Clear,Tuesday,0,19
2024-01-16 19:30:00,J-107,Industrial Bypass,18,39,LOW,Clear,Tuesday,0,19
2024-01-16 19:30:00,J-108,Station Rd & MG Ave,102,44,MODERATE,Clear,Tuesday,0,19
2024-01-16 19:45:00,J-101,Main St & 5th Ave,29,11,LOW,Light Rain,Tuesday,0,19
2024-01-16 19:45:00,J-102,Broadway & 8th,23,10,LOW,Light Rain,Tuesday,0,19
2024-01-16 19:45:00,J-103,Park Ave & Central,15,9,LOW,Light Rain,Tuesday,0,19
2024-01-16 19:45:00,J-104,Oak St & 2nd Ave,16,11,LOW,Light Rain,Tuesday,0,19
2024-01-16 19:45:00,J-105,Elm Rd & North Ring,11,11,LOW,Light Rain,Tuesday,0,19
2024-01-16 19:45:00,J-106,Lake View & Sector 3,6,9,LOW,Light Rain,Tuesday,0,19
2024-01-16 19:45:00,J-107,Industrial Bypass,5,10,LOW,Light Rain,Tuesday,0,19
2024-01-16 19:45:00,J-108,Station Rd & MG Ave,31,13,LOW,Light Rain,Tuesday,0,19
2024-01-16 20:00:00,J-101,Main St & 5th Ave,35,14,LOW,Clear,Tuesday,0,20
2024-01-16 20:00:00,J-102,Broadway & 8th,23,10,LOW,Clear,Tuesday,0,20
2024-01-16 20:00:00,J-103,Park Ave & Central,17,11,LOW,Clear,Tuesday,0,20
2024-01-16 20:00:00,J-104,Oak St & 2nd Ave,19,13,LOW,Clear,Tuesday,0,20
2024-01-16 20:00:00,J-105,Elm Rd & North Ring,12,13,LOW,Clear,Tuesday,0,20
2024-01-16 20:00:00,J-106,Lake View & Sector 3,9,14,LOW,Clear,Tuesday,0,20
2024-01-16 20:00:00,J-107,Industrial Bypass,5,10,LOW,Clear,Tuesday,0,20
2024-01-16 20:00:00,J-108,Station Rd & MG Ave,29,12,LOW,Clear,Tuesday,0,20
2024-01-16 20:15:00,J-101,Main St & 5th Ave,31,12,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:15:00,J-102,Broadway & 8th,26,12,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:15:00,J-103,Park Ave & Central,20,13,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:15:00,J-104,Oak St & 2nd Ave,15,10,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:15:00,J-105,Elm Rd & North Ring,10,10,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:15:00,J-106,Lake View & Sector 3,5,8,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:15:00,J-107,Industrial Bypass,6,13,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:15:00,J-108,Station Rd & MG Ave,22,9,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:30:00,J-101,Main St & 5th Ave,27,10,LOW,Light Rain,Tuesday,0,20
2024-01-16 20:30:00,J-102,Broadway & 8th,22,10,LOW,Light Rain,Tuesday,0,20
2024-01-16 20:30:00,J-103,Park Ave & Central,17,11,LOW,Light Rain,Tuesday,0,20
2024-01-16 20:30:00,J-104,Oak St & 2nd Ave,14,10,LOW,Light Rain,Tuesday,0,20
2024-01-16 20:30:00,J-105,Elm Rd & North Ring,8,8,LOW,Light Rain,Tuesday,0,20
2024-01-16 20:30:00,J-106,Lake View & Sector 3,7,11,LOW,Light Rain,Tuesday,0,20
2024-01-16 20:30:00,J-107,Industrial Bypass,3,6,LOW,Light Rain,Tuesday,0,20
2024-01-16 20:30:00,J-108,Station Rd & MG Ave,28,12,LOW,Light Rain,Tuesday,0,20
2024-01-16 20:45:00,J-101,Main St & 5th Ave,31,12,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:45:00,J-102,Broadway & 8th,24,11,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:45:00,J-103,Park Ave & Central,20,13,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:45:00,J-104,Oak St & 2nd Ave,15,10,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:45:00,J-105,Elm Rd & North Ring,10,10,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:45:00,J-106,Lake View & Sector 3,7,11,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:45:00,J-107,Industrial Bypass,5,10,LOW,Cloudy,Tuesday,0,20
2024-01-16 20:45:00,J-108,Station Rd & MG Ave,30,13,LOW,Cloudy,Tuesday,0,20
2024-01-16 21:00:00,J-101,Main St & 5th Ave,35,14,LOW,Clear,Tuesday,0,21
2024-01-16 21:00:00,J-102,Broadway & 8th,33,15,LOW,Clear,Tuesday,0,21
2024-01-16 21:00:00,J-103,Park Ave & Central,22,14,LOW,Clear,Tuesday,0,21
2024-01-16 21:00:00,J-104,Oak St & 2nd Ave,18,13,LOW,Clear,Tuesday,0,21
2024-01-16 21:00:00,J-105,Elm Rd & North Ring,12,13,LOW,Clear,Tuesday,0,21
2024-01-16 21:00:00,J-106,Lake View & Sector 3,8,13,LOW,Clear,Tuesday,0,21
2024-01-16 21:00:00,J-107,Industrial Bypass,6,13,LOW,Clear,Tuesday,0,21
2024-01-16 21:00:00,J-108,Station Rd & MG Ave,30,13,LOW,Clear,Tuesday,0,21
2024-01-16 21:15:00,J-101,Main St & 5th Ave,37,15,LOW,Clear,Tuesday,0,21
2024-01-16 21:15:00,J-102,Broadway & 8th,25,11,LOW,Clear,Tuesday,0,21
2024-01-16 21:15:00,J-103,Park Ave & Central,21,13,LOW,Clear,Tuesday,0,21
2024-01-16 21:15:00,J-104,Oak St & 2nd Ave,19,13,LOW,Clear,Tuesday,0,21
2024-01-16 21:15:00,J-105,Elm Rd & North Ring,10,10,LOW,Clear,Tuesday,0,21
2024-01-16 21:15:00,J-106,Lake View & Sector 3,8,13,LOW,Clear,Tuesday,0,21
2024-01-16 21:15:00,J-107,Industrial Bypass,7,15,LOW,Clear,Tuesday,0,21
2024-01-16 21:15:00,J-108,Station Rd & MG Ave,31,13,LOW,Clear,Tuesday,0,21
2024-01-16 21:30:00,J-101,Main St & 5th Ave,18,7,LOW,Heavy Rain,Tuesday,0,21
2024-01-16 21:30:00,J-102,Broadway & 8th,15,6,LOW,Heavy Rain,Tuesday,0,21
2024-01-16 21:30:00,J-103,Park Ave & Central,11,7,LOW,Heavy Rain,Tuesday,0,21
2024-01-16 21:30:00,J-104,Oak St & 2nd Ave,8,5,LOW,Heavy Rain,Tuesday,0,21
2024-01-16 21:30:00,J-105,Elm Rd & North Ring,7,7,LOW,Heavy Rain,Tuesday,0,21
2024-01-16 21:30:00,J-106,Lake View & Sector 3,5,8,LOW,Heavy Rain,Tuesday,0,21
2024-01-16 21:30:00,J-107,Industrial Bypass,4,8,LOW,Heavy Rain,Tuesday,0,21
2024-01-16 21:30:00,J-108,Station Rd & MG Ave,18,7,LOW,Heavy Rain,Tuesday,0,21
2024-01-16 21:45:00,J-101,Main St & 5th Ave,28,11,LOW,Cloudy,Tuesday,0,21
2024-01-16 21:45:00,J-102,Broadway & 8th,24,11,LOW,Cloudy,Tuesday,0,21
2024-01-16 21:45:00,J-103,Park Ave & Central,20,13,LOW,Cloudy,Tuesday,0,21
2024-01-16 21:45:00,J-104,Oak St & 2nd Ave,16,11,LOW,Cloudy,Tuesday,0,21
2024-01-16 21:45:00,J-105,Elm Rd & North Ring,12,13,LOW,Cloudy,Tuesday,0,21
2024-01-16 21:45:00,J-106,Lake View & Sector 3,7,11,LOW,Cloudy,Tuesday,0,21
2024-01-16 21:45:00,J-107,Industrial Bypass,4,8,LOW,Cloudy,Tuesday,0,21
2024-01-16 21:45:00,J-108,Station Rd & MG Ave,25,10,LOW,Cloudy,Tuesday,0,21
2024-01-16 22:00:00,J-101,Main St & 5th Ave,33,13,LOW,Light Rain,Tuesday,0,22
2024-01-16 22:00:00,J-102,Broadway & 8th,21,9,LOW,Light Rain,Tuesday,0,22
2024-01-16 22:00:00,J-103,Park Ave & Central,13,8,LOW,Light Rain,Tuesday,0,22
2024-01-16 22:00:00,J-104,Oak St & 2nd Ave,18,13,LOW,Light Rain,Tuesday,0,22
2024-01-16 22:00:00,J-105,Elm Rd & North Ring,12,13,LOW,Light Rain,Tuesday,0,22
2024-01-16 22:00:00,J-106,Lake View & Sector 3,6,9,LOW,Light Rain,Tuesday,0,22
2024-01-16 22:00:00,J-107,Industrial Bypass,4,8,LOW,Light Rain,Tuesday,0,22
2024-01-16 22:00:00,J-108,Station Rd & MG Ave,21,9,LOW,Light Rain,Tuesday,0,22
2024-01-16 22:15:00,J-101,Main St & 5th Ave,19,7,LOW,Fog,Tuesday,0,22
2024-01-16 22:15:00,J-102,Broadway & 8th,18,8,LOW,Fog,Tuesday,0,22
2024-01-16 22:15:00,J-103,Park Ave & Central,15,9,LOW,Fog,Tuesday,0,22
2024-01-16 22:15:00,J-104,Oak St & 2nd Ave,9,6,LOW,Fog,Tuesday,0,22
2024-01-16 22:15:00,J-105,Elm Rd & North Ring,10,10,LOW,Fog,Tuesday,0,22
2024-01-16 22:15:00,J-106,Lake View & Sector 3,5,8,LOW,Fog,Tuesday,0,22
2024-01-16 22:15:00,J-107,Industrial Bypass,4,8,LOW,Fog,Tuesday,0,22
2024-01-16 22:15:00,J-108,Station Rd & MG Ave,22,9,LOW,Fog,Tuesday,0,22
2024-01-16 22:30:00,J-101,Main St & 5th Ave,28,11,LOW,Fog,Tuesday,0,22
2024-01-16 22:30:00,J-102,Broadway & 8th,18,8,LOW,Fog,Tuesday,0,22
2024-01-16 22:30:00,J-103,Park Ave & Central,13,8,LOW,Fog,Tuesday,0,22
2024-01-16 22:30:00,J-104,Oak St & 2nd Ave,14,10,LOW,Fog,Tuesday,0,22
2024-01-16 22:30:00,J-105,Elm Rd & North Ring,7,7,LOW,Fog,Tuesday,0,22
2024-01-16 22:30:00,J-106,Lake View & Sector 3,6,9,LOW,Fog,Tuesday,0,22
2024-01-16 22:30:00,J-107,Industrial Bypass,4,8,LOW,Fog,Tuesday,0,22
2024-01-16 22:30:00,J-108,Station Rd & MG Ave,17,7,LOW,Fog,Tuesday,0,22
2024-01-16 22:45:00,J-101,Main St & 5th Ave,31,12,LOW,Clear,Tuesday,0,22
2024-01-16 22:45:00,J-102,Broadway & 8th,27,12,LOW,Clear,Tuesday,0,22
2024-01-16 22:45:00,J-103,Park Ave & Central,,11,LOW,Clear,Tuesday,0,22
2024-01-16 22:45:00,J-104,Oak St & 2nd Ave,20,14,LOW,Clear,Tuesday,0,22
2024-01-16 22:45:00,J-105,Elm Rd & North Ring,14,15,LOW,Clear,Tuesday,0,22
2024-01-16 22:45:00,J-106,Lake View & Sector 3,8,13,LOW,Clear,Tuesday,0,22
2024-01-16 22:45:00,J-107,Industrial Bypass,6,13,LOW,Clear,Tuesday,0,22
2024-01-16 22:45:00,J-108,Station Rd & MG Ave,27,11,LOW,Clear,Tuesday,0,22
2024-01-16 23:00:00,J-101,Main St & 5th Ave,36,14,LOW,Clear,Tuesday,0,23
2024-01-16 23:00:00,J-102,Broadway & 8th,27,12,LOW,Clear,Tuesday,0,23
2024-01-16 23:00:00,J-103,Park Ave & Central,19,12,LOW,Clear,Tuesday,0,23
2024-01-16 23:00:00,J-104,Oak St & 2nd Ave,18,13,LOW,Clear,Tuesday,0,23
2024-01-16 23:00:00,J-105,Elm Rd & North Ring,11,11,LOW,Clear,Tuesday,0,23
2024-01-16 23:00:00,J-106,Lake View & Sector 3,7,11,LOW,Clear,Tuesday,0,23
2024-01-16 23:00:00,J-107,Industrial Bypass,5,10,LOW,Clear,Tuesday,0,23
2024-01-16 23:00:00,J-108,Station Rd & MG Ave,31,13,LOW,Clear,Tuesday,0,23
2024-01-16 23:15:00,J-101,Main St & 5th Ave,34,13,LOW,Clear,Tuesday,0,23
2024-01-16 23:15:00,J-102,Broadway & 8th,28,13,LOW,Clear,Tuesday,0,23
2024-01-16 23:15:00,J-103,Park Ave & Central,22,14,LOW,Clear,Tuesday,0,23
2024-01-16 23:15:00,J-104,Oak St & 2nd Ave,19,13,LOW,Clear,Tuesday,0,23
2024-01-16 23:15:00,J-105,Elm Rd & North Ring,9,9,LOW,Clear,Tuesday,0,23
2024-01-16 23:15:00,J-106,Lake View & Sector 3,8,13,LOW,Clear,Tuesday,0,23
2024-01-16 23:15:00,J-107,Industrial Bypass,6,13,LOW,Clear,Tuesday,0,23
2024-01-16 23:15:00,J-108,Station Rd & MG Ave,25,10,LOW,Clear,Tuesday,0,23
2024-01-16 23:30:00,J-101,Main St & 5th Ave,28,11,LOW,Clear,Tuesday,0,23
2024-01-16 23:30:00,J-102,Broadway & 8th,26,12,LOW,Clear,Tuesday,0,23
2024-01-16 23:30:00,J-103,Park Ave & Central,14,9,LOW,Clear,Tuesday,0,23
2024-01-16 23:30:00,J-104,Oak St & 2nd Ave,17,12,LOW,Clear,Tuesday,0,23
2024-01-16 23:30:00,J-105,Elm Rd & North Ring,10,10,LOW,Clear,Tuesday,0,23
2024-01-16 23:30:00,J-106,Lake View & Sector 3,6,9,LOW,Clear,Tuesday,0,23
2024-01-16 23:30:00,J-107,Industrial Bypass,5,10,LOW,Clear,Tuesday,0,23
2024-01-16 23:30:00,J-108,Station Rd & MG Ave,29,12,LOW,Clear,Tuesday,0,23
2024-01-16 23:45:00,J-101,Main St & 5th Ave,30,12,LOW,Clear,Tuesday,0,23
2024-01-16 23:45:00,J-102,Broadway & 8th,28,13,LOW,Clear,Tuesday,0,23
2024-01-16 23:45:00,J-103,Park Ave & Central,18,11,LOW,Clear,Tuesday,0,23
2024-01-16 23:45:00,J-104,Oak St & 2nd Ave,14,10,LOW,Clear,Tuesday,0,23
2024-01-16 23:45:00,J-105,Elm Rd & North Ring,9,9,LOW,Clear,Tuesday,0,23
2024-01-16 23:45:00,J-106,Lake View & Sector 3,7,11,LOW,Clear,Tuesday,0,23
2024-01-16 23:45:00,J-107,Industrial Bypass,5,10,LOW,Clear,Tuesday,0,23
2024-01-16 23:45:00,J-108,Station Rd & MG Ave,28,12,LOW,Clear,Tuesday,0,23
2024-01-17 00:00:00,J-101,Main St & 5th Ave,20,8,LOW,Light Rain,Wednesday,0,0
2024-01-17 00:00:00,J-102,Broadway & 8th,22,10,LOW,Light Rain,Wednesday,0,0
2024-01-17 00:00:00,J-103,Park Ave & Central,16,10,LOW,Light Rain,Wednesday,0,0
2024-01-17 00:00:00,J-104,Oak St & 2nd Ave,18,13,LOW,Light Rain,Wednesday,0,0
2024-01-17 00:00:00,J-105,Elm Rd & North Ring,10,10,LOW,Light Rain,Wednesday,0,0
2024-01-17 00:00:00,J-106,Lake View & Sector 3,5,8,LOW,Light Rain,Wednesday,0,0
2024-01-17 00:00:00,J-107,Industrial Bypass,5,10,LOW,Light Rain,Wednesday,0,0
2024-01-17 00:00:00,J-108,Station Rd & MG Ave,22,9,LOW,Light Rain,Wednesday,0,0
2024-01-17 00:15:00,J-101,Main St & 5th Ave,33,13,LOW,Clear,Wednesday,0,0
2024-01-17 00:15:00,J-102,Broadway & 8th,28,13,LOW,Clear,Wednesday,0,0
2024-01-17 00:15:00,J-103,Park Ave & Central,17,11,LOW,Clear,Wednesday,0,0
2024-01-17 00:15:00,J-104,Oak St & 2nd Ave,18,13,LOW,Clear,Wednesday,0,0
2024-01-17 00:15:00,J-105,Elm Rd & North Ring,13,14,LOW,Clear,Wednesday,0,0
2024-01-17 00:15:00,J-106,Lake View & Sector 3,8,13,LOW,Clear,Wednesday,0,0
2024-01-17 00:15:00,J-107,Industrial Bypass,6,13,LOW,Clear,Wednesday,0,0
2024-01-17 00:15:00,J-108,Station Rd & MG Ave,28,12,LOW,Clear,Wednesday,0,0
2024-01-17 00:30:00,J-101,Main St & 5th Ave,13,5,LOW,Heavy Rain,Wednesday,0,0
2024-01-17 00:30:00,J-102,Broadway & 8th,16,7,LOW,Heavy Rain,Wednesday,0,0
2024-01-17 00:30:00,J-103,Park Ave & Central,11,7,LOW,Heavy Rain,Wednesday,0,0
2024-01-17 00:30:00,J-104,Oak St & 2nd Ave,11,7,LOW,Heavy Rain,Wednesday,0,0
2024-01-17 00:30:00,J-105,Elm Rd & North Ring,7,7,LOW,Heavy Rain,Wednesday,0,0
2024-01-17 00:30:00,J-106,Lake View & Sector 3,3,4,LOW,Heavy Rain,Wednesday,0,0
2024-01-17 00:30:00,J-107,Industrial Bypass,3,6,LOW,Heavy Rain,Wednesday,0,0
2024-01-17 00:30:00,J-108,Station Rd & MG Ave,19,8,LOW,Heavy Rain,Wednesday,0,0
2024-01-17 00:45:00,J-101,Main St & 5th Ave,29,11,LOW,Clear,Wednesday,0,0
2024-01-17 00:45:00,J-102,Broadway & 8th,30,13,LOW,Clear,Wednesday,0,0
2024-01-17 00:45:00,J-103,Park Ave & Central,23,14,LOW,Clear,Wednesday,0,0
2024-01-17 00:45:00,J-104,Oak St & 2nd Ave,17,12,LOW,Clear,Wednesday,0,0
2024-01-17 00:45:00,J-105,Elm Rd & North Ring,11,11,LOW,Clear,Wednesday,0,0
2024-01-17 00:45:00,J-106,Lake View & Sector 3,9,14,LOW,Clear,Wednesday,0,0
2024-01-17 00:45:00,J-107,Industrial Bypass,6,13,LOW,Clear,Wednesday,0,0
2024-01-17 00:45:00,J-108,Station Rd & MG Ave,28,12,LOW,Clear,Wednesday,0,0
2024-01-17 01:00:00,J-101,Main St & 5th Ave,4,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:00:00,J-102,Broadway & 8th,3,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:00:00,J-103,Park Ave & Central,3,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:00:00,J-104,Oak St & 2nd Ave,2,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:00:00,J-105,Elm Rd & North Ring,1,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:00:00,J-106,Lake View & Sector 3,1,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:00:00,J-107,Industrial Bypass,1,2,LOW,Clear,Wednesday,0,1
2024-01-17 01:00:00,J-108,Station Rd & MG Ave,4,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:15:00,J-101,Main St & 5th Ave,4,1,LOW,Cloudy,Wednesday,0,1
2024-01-17 01:15:00,J-102,Broadway & 8th,3,1,LOW,Cloudy,Wednesday,0,1
2024-01-17 01:15:00,J-103,Park Ave & Central,2,1,LOW,Cloudy,Wednesday,0,1
2024-01-17 01:15:00,J-104,Oak St & 2nd Ave,2,1,LOW,Cloudy,Wednesday,0,1
2024-01-17 01:15:00,J-105,Elm Rd & North Ring,1,1,LOW,Cloudy,Wednesday,0,1
2024-01-17 01:15:00,J-106,Lake View & Sector 3,0,0,LOW,Cloudy,Wednesday,0,1
2024-01-17 01:15:00,J-107,Industrial Bypass,0,0,LOW,Cloudy,Wednesday,0,1
2024-01-17 01:15:00,J-108,Station Rd & MG Ave,3,1,LOW,Cloudy,Wednesday,0,1
2024-01-17 01:30:00,J-101,Main St & 5th Ave,4,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:30:00,J-102,Broadway & 8th,4,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:30:00,J-103,Park Ave & Central,2,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:30:00,J-104,Oak St & 2nd Ave,2,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:30:00,J-105,Elm Rd & North Ring,1,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:30:00,J-106,Lake View & Sector 3,1,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:30:00,J-107,Industrial Bypass,0,0,LOW,Clear,Wednesday,0,1
2024-01-17 01:30:00,J-108,Station Rd & MG Ave,4,1,LOW,Clear,Wednesday,0,1
2024-01-17 01:45:00,J-101,Main St & 5th Ave,3,1,LOW,Fog,Wednesday,0,1
2024-01-17 01:45:00,J-102,Broadway & 8th,3,1,LOW,Fog,Wednesday,0,1
2024-01-17 01:45:00,J-103,Park Ave & Central,2,1,LOW,Fog,Wednesday,0,1
2024-01-17 01:45:00,J-104,Oak St & 2nd Ave,1,0,LOW,Fog,Wednesday,0,1
2024-01-17 01:45:00,J-105,Elm Rd & North Ring,1,1,LOW,Fog,Wednesday,0,1
2024-01-17 01:45:00,J-106,Lake View & Sector 3,0,0,LOW,Fog,Wednesday,0,1
2024-01-17 01:45:00,J-107,Industrial Bypass,0,0,LOW,Fog,Wednesday,0,1
2024-01-17 01:45:00,J-108,Station Rd & MG Ave,3,1,LOW,Fog,Wednesday,0,1
2024-01-17 02:00:00,J-101,Main St & 5th Ave,4,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:00:00,J-102,Broadway & 8th,3,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:00:00,J-103,Park Ave & Central,3,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:00:00,J-104,Oak St & 2nd Ave,2,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:00:00,J-105,Elm Rd & North Ring,1,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:00:00,J-106,Lake View & Sector 3,1,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:00:00,J-107,Industrial Bypass,0,0,LOW,Clear,Wednesday,0,2
2024-01-17 02:00:00,J-108,Station Rd & MG Ave,4,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:15:00,J-101,Main St & 5th Ave,5,2,LOW,Cloudy,Wednesday,0,2
2024-01-17 02:15:00,J-102,Broadway & 8th,3,1,LOW,Cloudy,Wednesday,0,2
2024-01-17 02:15:00,J-103,Park Ave & Central,3,1,LOW,Cloudy,Wednesday,0,2
2024-01-17 02:15:00,J-104,Oak St & 2nd Ave,2,1,LOW,Cloudy,Wednesday,0,2
2024-01-17 02:15:00,J-105,Elm Rd & North Ring,2,2,LOW,Cloudy,Wednesday,0,2
2024-01-17 02:15:00,J-106,Lake View & Sector 3,1,1,LOW,Cloudy,Wednesday,0,2
2024-01-17 02:15:00,J-107,Industrial Bypass,0,0,LOW,Cloudy,Wednesday,0,2
2024-01-17 02:15:00,J-108,Station Rd & MG Ave,4,1,LOW,Cloudy,Wednesday,0,2
2024-01-17 02:30:00,J-101,Main St & 5th Ave,3,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:30:00,J-102,Broadway & 8th,4,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:30:00,J-103,Park Ave & Central,2,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:30:00,J-104,Oak St & 2nd Ave,2,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:30:00,J-105,Elm Rd & North Ring,1,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:30:00,J-106,Lake View & Sector 3,1,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:30:00,J-107,Industrial Bypass,0,0,LOW,Clear,Wednesday,0,2
2024-01-17 02:30:00,J-108,Station Rd & MG Ave,4,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:45:00,J-101,Main St & 5th Ave,3,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:45:00,J-102,Broadway & 8th,5,2,LOW,Clear,Wednesday,0,2
2024-01-17 02:45:00,J-103,Park Ave & Central,3,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:45:00,J-104,Oak St & 2nd Ave,3,2,LOW,Clear,Wednesday,0,2
2024-01-17 02:45:00,J-105,Elm Rd & North Ring,1,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:45:00,J-106,Lake View & Sector 3,1,1,LOW,Clear,Wednesday,0,2
2024-01-17 02:45:00,J-107,Industrial Bypass,1,2,LOW,Clear,Wednesday,0,2
2024-01-17 02:45:00,J-108,Station Rd & MG Ave,3,1,LOW,Clear,Wednesday,0,2
2024-01-17 03:00:00,J-101,Main St & 5th Ave,5,2,LOW,Clear,Wednesday,0,3
2024-01-17 03:00:00,J-102,Broadway & 8th,4,1,LOW,Clear,Wednesday,0,3
2024-01-17 03:00:00,J-103,Park Ave & Central,3,1,LOW,Clear,Wednesday,0,3
2024-01-17 03:00:00,J-104,Oak St & 2nd Ave,2,1,LOW,Clear,Wednesday,0,3
2024-01-17 03:00:00,J-105,Elm Rd & North Ring,2,2,LOW,Clear,Wednesday,0,3
2024-01-17 03:00:00,J-106,Lake View & Sector 3,1,1,LOW,Clear,Wednesday,0,3
2024-01-17 03:00:00,J-107,Industrial Bypass,0,0,LOW,Clear,Wednesday,0,3
2024-01-17 03:00:00,J-108,Station Rd & MG Ave,5,2,LOW,Clear,Wednesday,0,3
2024-01-17 03:15:00,J-101,Main St & 5th Ave,4,1,LOW,Clear,Wednesday,0,3
2024-01-17 03:15:00,J-102,Broadway & 8th,4,1,LOW,Clear,Wednesday,0,3
2024-01-17 03:15:00,J-103,Park Ave & Central,3,1,LOW,Clear,Wednesday,0,3
2024-01-17 03:15:00,J-104,Oak St & 2nd Ave,2,1,LOW,Clear,Wednesday,0,3
2024-01-17 03:15:00,J-105,Elm Rd & North Ring,1,1,LOW,Clear,Wednesday,0,3
2024-01-17 03:15:00,J-106,Lake View & Sector 3,1,1,LOW,Clear,Wednesday,0,3
2024-01-17 03:15:00,J-107,Industrial Bypass,0,0,LOW,Clear,Wednesday,0,3
2024-01-17 03:15:00,J-108,Station Rd & MG Ave,5,2,LOW,Clear,Wednesday,0,3
2024-01-17 03:30:00,J-101,Main St & 5th Ave,4,1,LOW,Cloudy,Wednesday,0,3
2024-01-17 03:30:00,J-102,Broadway & 8th,4,1,LOW,Cloudy,Wednesday,0,3
2024-01-17 03:30:00,J-103,Park Ave & Central,2,1,LOW,Cloudy,Wednesday,0,3
2024-01-17 03:30:00,J-104,Oak St & 2nd Ave,2,1,LOW,Cloudy,Wednesday,0,3
2024-01-17 03:30:00,J-105,Elm Rd & North Ring,1,1,LOW,Cloudy,Wednesday,0,3
2024-01-17 03:30:00,J-106,Lake View & Sector 3,1,1,LOW,Cloudy,Wednesday,0,3
2024-01-17 03:30:00,J-107,Industrial Bypass,0,0,LOW,Cloudy,Wednesday,0,3
